clip_id,reasons,bad_file_count
4997a199-4804-41c6-9b3c-e23592f7f77f,Too small,2
4997e3d4-e8d6-4426-b8b5-8dd44e8e2c4c,Too small,1
4998201e-02e5-45d2-b618-11d3a392e8a6,Too small,1
49986f71-07b6-401a-af45-228719af0885,Too small,1
4999306f-14cd-498e-a5f8-6d0876c4ba74,Too small,2
4999d459-7652-475e-8c0a-be61c7a269ca,Too small,2
499b745a-cb87-4832-8d6c-fa2a59b2c5ce,Too small,1
499f65f4-795e-435a-9127-18215f72b332,Too small,1
499f9590-dd8f-4a2b-a985-69d41c1570cf,Too small,1
499fe218-aec4-4c04-ad75-040752ed8a99,Too small,1
49a0910a-f9c5-4a23-8e52-30f835d80f36,Too small,2
49a15162-6d7b-49b4-bb21-a0490ca0a225,Too small,1
49aa7343-5f18-42f1-ac8d-0da4cb842f22,Too small,1
49ac94e0-4063-43b6-955a-367c29da1727,Too small,2
49acd006-0a70-469a-a48c-0f96f6ab29b0,Too small,1
49acf243-0e7c-4e14-824c-4a98ccb0869e,Too small,2
49aecfd7-82f6-44a7-9f34-aaee1262ae27,Too small,2
49b0be26-1754-404a-896c-8e53080d2565,Too small,1
49b30b57-4780-4051-adcd-04171843e4a5,Too small,2
49b35610-54cb-499a-9124-7c4f302faaf5,Too small,2
49b65a41-87e0-480b-b663-1f7793cdaa08,Too small,2
49b72344-1511-4745-9f28-1fbf7bc8db12,Too small,1
49bc5e4c-ea9f-4551-8ff1-b6535d2ec8a9,Too small,1
49bcab6f-d6a9-48de-a7c3-47f91059fc66,Too small,1
49bdf456-e31d-4ca4-9d1a-5a85b0b5611e,Too small,1
49be05d6-1e57-4455-ac06-416bbb6e1750,Too small,1
49c1759a-dc64-428d-827b-282676994892,Too small,1
49c364eb-043d-44d5-a68e-2e8460404fba,Too small,1
49c41498-0778-4bb4-b69d-cf1f9d50d5e5,Too small,1
49c72fa2-1457-4b5d-a432-1b9c6be963ab,Too small,2
49ca3fdd-cad6-4c33-b827-16779aacb46d,Too small,1
49caeb80-435e-4d62-bbbd-a08c258f658f,Too small,1
49cb0852-8391-47cb-951e-1bc16873ec06,Too small,1
49cdaa48-c880-428c-be79-dcc4c7097147,Too small,2
49d4b478-125b-4a45-825f-8ec9d7cff4ef,Too small,1
49d5854f-a2aa-456d-bec1-5f94714ac2fa,Too small,1
49d65e81-45d6-4959-831c-41971f46a6a9,Too small,1
49d7ecbc-b1be-4fb5-9f2f-85de3fcc0843,Too small,1
49da7111-d9e5-4794-963a-f6379dd2e23f,Too small,1
49dc26d8-77cd-4c2c-a446-c1b1655cb116,Too small,1
49ddf5ad-6b7e-4a51-a69c-f9bbc21b9e7c,Too small,2
49de5b19-dcda-4cc0-8086-675f4fe6d497,Too small,1
49df5acb-1cbc-4529-8ef6-706e04c89520,Too small,1
49dfd6c4-32b5-4ea7-9643-1e0769a2f5be,Too small,1
49e4d58e-ea0c-43f1-a7aa-deaef3133c51,Too small,2
49e60b0a-db0a-429c-bc78-2ef63a72c699,Too small,1
49e7c6a2-bbb9-45b8-8499-13ceae799fb2,Too small,1
49e9b695-c1c4-4db6-a2f3-bab8618a6e72,Too small,1
49eb2705-3504-4059-8770-47f7a7af75b9,Too small,1
49eb78b2-5367-4cad-812c-84b3d061864a,Too small,1
49eca258-29b6-48ae-9d0a-3942ac0ae154,Too small,1
49ee047c-bb9b-4a51-991a-83d94a000752,Too small,2
49f0d387-9e14-4df6-be88-b937468b1b94,Too small,1
49f48a6e-8e3d-49e4-833a-ead35cf7ea7d,Too small,2
49f8bfde-c473-48de-ae72-ff83747c3766,Too small,1
49f9e27c-a8a3-44b1-bf60-e19965705716,Too small,1
4a03bb28-5e62-4e00-861d-0e6b91ec3d59,Too small,1
4a09135e-bad7-4d91-b405-d000d0334156,Too small,1
4a0c4fc3-64b5-4fb5-bea9-08210a669a07,Too small,1
4a0dea67-50b0-4257-8f5d-ad6f0f097a28,Too small,2
4a110d4c-d5d0-4860-9e0e-8da079007342,Too small,2
4a114ba0-917d-46da-8553-03c87f609602,Too small,2
4a12f399-f672-49d3-b37a-8986e855ccb9,Too small,1
4a13c1ed-09ec-4abf-b47e-f8fb6d81a167,Too small,1
4a20d47c-3ef8-4743-a5b9-702bf34412c6,Too small,1
4a22d7f6-7ee1-49d0-a60e-a648cd41080d,Too small,1
4a2302cf-5f1f-4448-a9b0-b6a477c43228,Too small,1
4a2362f9-fb33-4c3a-93d5-a2b1cca0965f,Too small,2
4a289127-c749-4408-a6e2-9471c52d4ce3,Too small,1
4a2a78f7-359a-48ac-94f4-d1294f1c9fd6,Too small,1
4a3272cb-c337-40af-9d2a-a34cacfdfe91,Too small,2
4a327322-5e30-4dcb-b31f-189e391aba7f,Too small,1
4a3335de-031a-46a2-b3fb-b1bb0ceea779,Too small,2
4a33de35-e7af-4d0a-afb8-e57d7d01c764,Too small,1
4a353a81-7ea6-4ab8-a6d4-6f1d072d3e5a,Too small,2
4a362e90-0603-428a-9895-caacae68fcb0,Too small,2
4a373496-c7c3-4984-a0d7-397962a1802e,Too small,1
4a3a7a6c-3284-4ad2-820f-fe513d6294fb,Too small,1
4a3cdc7b-88b3-4d55-bffa-cfe676b65869,Too small,2
4a3d1fd6-6dd5-4271-b1e9-9ac67d995347,Too small,1
4a3f111a-7b59-4991-bcfa-498fc712d85a,Too small,2
4a41faa6-8b67-4f92-a575-b5661b670539,Too small,1
4a42dd2e-14da-43f4-b0c8-09085583c9c8,Too small,2
4a43e322-fa5a-4f3d-856c-a2dda35ad6aa,Too small,2
4a43f67e-b196-42a9-b107-e36c3c71e3a6,Too small,1
4a490ca9-6623-4652-92f1-a565ad3224f3,Too small,1
4a49224f-82be-4f13-a0cd-207ba760187d,Too small,1
4a49d53e-7c42-4a32-a667-86fb46cc8683,Too small,1
4a4f2037-669c-4947-bc49-5aa0937ae97d,Too small,1
4a514634-fa69-423c-a9d9-b8d44e4ffdd6,Too small,2
4a52a631-9de1-4130-9758-46a2c09086fb,Too small,2
4a564035-662b-4b14-a98f-25450eb86b16,Too small,1
4a58a4af-da5b-4766-836c-c07b58e436f7,Too small,2
4a5abf67-d23d-43b3-ae81-80bfa8b95187,Too small,1
4a5b3c42-b6df-40d5-a0b1-a45a7bd7bbac,Too small,1
4a6135f6-9fba-4b4f-bbc5-f87de5b7bf32,Too small,1
4a63967e-f68b-4af4-a2d8-eadb0d70ce4a,Too small,1
4a64f55a-3a4b-430e-8c82-f097e1b8f0b2,Too small,1
4a66fef6-4c3a-4643-8eff-bcd75317dfc8,Too small,1
4a6981fc-4f83-4d16-b77b-b0b914c4d009,Too small,1
4a6a0080-8a97-428d-aa20-db0a99b9d3be,Too small,1
4a6f6e3e-4d1e-41f4-8908-94fd4ec1d31c,Too small,1
4a70ea24-0776-4388-ad96-c3f02250a406,Too small,1
4a724a4a-820a-449b-a994-70e8551a0fcc,Too small,1
4a7a54b4-5ffb-49db-ba0e-494412b28a0e,Too small,1
4a7da23c-1f63-4cfe-ae58-c37da6e69a88,Too small,1
4a7fdb7e-89fb-40ee-a386-26a9fa5c059a,Too small,1
4a7feb0a-4ac9-47af-aed8-fec24c0ac821,Too small,1
4a832481-9c61-42eb-b769-7f80af6e64cf,Too small,1
4a87f05f-dafb-4891-9464-3e29ecfc6abf,Too small,1
4a8fa2e9-ae02-49c4-ae44-505b8b5ee18f,Too small,1
4a909f2e-1c4c-4a31-b59e-ddd5ac17fa8d,Too small,1
4a92e409-6ee2-481b-8056-2d65faee09e4,Too small,1
4a930d76-13d5-4d25-a803-318428393b43,Too small,2
4a93f579-e88e-44e8-aa7a-2887fca7996c,Too small,1
4a95f046-2bc3-4073-841b-02973e961b36,Too small,1
4a977890-320f-4f6a-8191-c5048f479592,Too small,1
4a978804-7849-48b0-8b54-9a08f05432eb,Too small,1
4a994feb-feee-44f7-8c88-28b8de55f1c5,Too small,1
4a9cebef-6280-42cb-92c1-c775c070e31e,Too small,1
4a9efbcd-2960-4e3b-9d1b-7dfa3384da68,Too small,2
4aa22efa-c37a-4ed3-a622-077f73c90831,Too small,1
4aa2f3e4-554a-446e-91fd-b5e64cf24dd2,Too small,1
4aa7b2cc-cb74-4f34-bf80-fd689b2ca50c,Too small,2
4aa9b2d4-3579-444e-ad4f-438b9884cc29,Too small,1
4aa9c0f7-71ce-4607-8fd8-784b43c6222e,Too small,1
4aadf216-06da-42c2-8325-a4d641c740a3,Too small,2
4ab2ff63-3e14-4a72-bd74-6ce6999b6422,Too small,2
4aba2e90-c702-45d8-be8b-de0afc3a21b1,Too small,1
4abdfb28-8064-48fb-a115-a0428c31f1a2,Too small,2
4abe9133-12eb-471b-80a1-80954b37b76c,Too small,1
4ac2c616-aa86-4971-aa18-f0eb30c754db,Too small,1
4ac68415-5697-42f5-9204-d6d113c85517,Too small,2
4ac839ff-e7f1-4c8f-bd09-c9f3b9c4cebc,Too small,1
4acc88bc-135e-40bb-be60-a95c9523b1d4,Too small,1
4acdf5e0-1574-4e68-ad99-045cd4c32377,Too small,2
4adbc362-c413-4336-924c-cfcbe86606e9,Too small,1
4adc1915-dfaa-4536-9a2f-904c25e05e7e,Too small,1
4ae0fab8-6766-4db7-9618-c941dd2c4942,Too small,2
4ae162dc-1553-44bd-9bd7-1d24cb9d2790,Too small,1
4ae3a3d1-5048-4968-910b-94d3b0945a55,Too small,1
4ae566aa-e602-479e-945e-9108e789dc3c,Too small,1
4ae681f7-e8f5-460b-a0f9-38911abfad7c,Too small,1
4ae72bc1-9745-4998-aa72-a68c1716d44c,Too small,1
4ae8aac1-b1fe-433e-8011-a684be71520b,Too small,1
4ae8af03-c3fd-410f-a1ba-c90998261fc9,Too small,2
4ae8e95c-d83d-40b9-88b2-e0b3d34e6e38,Too small,1
4aee5df8-04d5-487a-9ecb-619c2c5106f7,Too small,1
4af36d27-a6c8-44ae-86e3-430d2b8d8e2f,Too small,1
4af5f679-643d-467e-be22-86c824b91a6b,Too small,1
4af61c2e-b298-429d-ac33-e99a1ffce507,Too small,1
4af64e04-71bd-424f-93b6-8dbc2dc02e04,Too small,1
4af6d517-e777-455f-8342-3dba6d86d520,Too small,1
4af83397-c186-4db6-8b62-c0adf55ad8d6,Too small,2
4afbb50a-ef41-4876-841e-cfa02036ab50,Too small,1
4b024c37-d91b-4e0b-87da-338eacd870ae,Too small,1
4b031214-7094-43c2-b786-cf970840930f,Too small,1
4b0626a5-9612-4221-a221-3b607b66054c,Too small,1
4b098ca9-af68-4360-9c99-e701d4bae345,Too small,1
4b09dcdc-2e83-4e8f-923e-f9a7d3220770,Too small,1
4b0a7e11-f94b-4b9c-9232-a8d2e38ccbe6,Too small,2
4b0cbf9a-e82a-4d62-a098-6f4597c1bb07,Too small,1
4b11981f-b5b6-4f14-b46b-0db1adcc52cf,Too small,2
4b161b8e-2eba-429e-9dc1-1d75938084b8,Too small,1
4b18d65c-deec-44dc-a029-501a24a72bd7,Too small,1
4b1a3855-576f-477b-a100-b0493e15f55d,Too small,1
4b216d79-5daa-44d0-ab50-d46a351af8c7,Too small,1
4b2529fb-a1cd-43f1-b19d-8cf18a60bb66,Too small,1
4b274d7f-4222-43ee-8571-8a85e8ebd579,Too small,1
4b299e6a-b8d7-49bf-ad98-4728a6ad60b8,Too small,1
4b360716-368e-4aa2-bbac-c4b3a0133685,Too small,1
4b3f3b11-6fad-4501-976b-619d75fd6b41,Too small,1
4b3f6380-de59-4472-99d9-28704e9330b7,Too small,1
4b401c3c-f615-4c15-95e7-227f838cfbeb,Too small,1
4b407446-0ede-4d00-a62a-f8436c8d1683,Too small,1
4b48f2e5-5a07-4f72-bd4b-ee0ba4bc8ff7,Too small,2
4b4a90f8-a9fa-4d33-bf53-6a1d6c7c843d,Too small,1
4b4b9bad-293c-44ad-baa7-22890b8eb5bd,Too small,1
4b4bd267-f2b6-445b-aba2-e46748efc0bb,Too small,1
4b4ce2de-0fc6-4e23-a023-91f7a79c0040,Too small,1
4b4eebf8-6229-4070-8509-82f82faf48b7,Too small,1
4b543a43-059c-4f4a-9886-c2f967d012f6,Too small,1
4b553845-8864-4ad4-8cb2-f8bff5b11f7a,Too small,1
4b569980-94c8-483a-9d77-dcc9c0561c7f,Too small,1
4b56dca0-1182-475f-95c0-d6717884eea2,Too small,1
4b56f000-eeab-4337-9a91-ff3c5602966f,Too small,1
4b56f397-7a05-4bc2-9cce-3c47b750457f,Too small,1
4b579e9a-b659-4335-b09b-e7ea9f99ad9d,Too small,2
4b580900-5b83-48b2-a632-bd99c2d236df,Too small,1
4b581d83-f32f-4999-86bc-ea973348f7de,Too small,1
4b5c2f1d-a349-488e-8614-d9a3bfe981e5,Too small,2
4b5e5c86-e3b8-4bcb-955a-d59067b2c431,Too small,1
4b6108dc-4212-4717-a196-a83f80d64bcb,Too small,1
4b684c9b-d4bd-4504-bc2b-442e2def7f31,Too small,1
4b6bd43e-90e0-4e22-a5e2-f70eda4a54b7,Too small,1
4b6c021c-436b-48cc-8340-6fa164f0fd27,Too small,2
4b6c06d9-8ca4-4bc5-b620-5e712a3e9fe4,Too small,1
4b78921e-7a48-42ad-92f0-28eb32e7320a,Too small,1
4b79056a-5272-4e2d-a1fc-8c023b2567aa,Too small,1
4b7a3c0b-846d-43ca-b95a-351bac7daea5,Too small,1
4b7ad75a-4bc8-45d4-988f-2a7814edf4ed,Too small,2
4b7d4c61-52ab-4bec-a1be-d7c548e22201,Too small,1
4b7de895-da45-4037-996c-d81069640608,Too small,1
4b7f1a65-a05f-4db2-be72-6615e57f297d,Too small,2
4b850e84-731f-4b19-967b-1115c0bf88fa,Too small,1
4b88ac5d-1bcc-4bba-8d59-88e87376aa3f,Too small,1
4b89e2b8-360d-467b-91a7-e236afca3948,Too small,1
4b8a8709-0883-48be-bab1-a312412db6e5,Too small,1
4b8b3b51-1601-4861-ad23-4da3919fe7eb,Too small,1
4b8d003d-ff5c-401e-99ce-c2cec25e8a3f,Too small,2
4b8f4807-884d-4f42-94a5-a9f9dd68dc9a,Too small,1
4b8f67df-e562-4e5a-9137-7b5156cbed1e,Too small,2
4b91da5b-e71f-4bf3-93fa-c8fc8196ac20,Too small,1
4b94fa5e-df40-4502-8771-e36fc1d7471d,Too small,1
4b95fd77-c0f2-4e14-bb11-c25c9a2b71d3,Too small,2
4b9701ec-a164-4426-8641-2f18a333b328,Too small,1
4b97c43a-d59c-4147-814d-6ef5392239df,Too small,1
4b97e050-125f-4958-bc2d-4a72cb213202,Too small,1
4b9d3752-4802-41b6-b929-ae6ddf118bd9,Too small,1
4b9d5894-d8a0-4620-ab10-250a1e318fb6,Too small,1
4b9f671c-471c-4bc2-840e-0118b58eae52,Too small,2
4ba25c4b-e56c-4e76-8b2b-3983679af7f8,Too small,2
4ba74456-63de-4fc1-bb2b-ed2c85e1299a,Too small,2
4ba7d414-7145-45d7-a303-e43d3746ec09,Too small,1
4ba89bac-4ad8-42f9-b70f-37e53e5f9d23,Too small,1
4baa698f-1155-4858-92de-5482904b3da8,Too small,1
4bafd2ea-f7ef-4831-a949-11581e9041c9,Too small,1
4bb06cca-d426-4fe8-93e5-981cdf8c4da9,Too small,1
4bb46cc3-a4e6-4359-b933-7b4773cd2e8d,Too small,1
4bb828d5-35c2-4ae2-a5a3-52bb6832f44e,Too small,1
4bb82a4d-2746-4859-ab14-35059df27444,Too small,1
4bbb489e-990b-4803-8dc1-20507616b14e,Too small,1
4bbba2ff-5ec0-49c9-bc1b-81c5b2cb68b9,Too small,1
4bbc9766-1f21-4a09-abe2-0777b789bb75,Too small,1
4bbd723d-a036-4249-9b46-5f3fbc4a2b3e,Too small,2
4bc0cc34-4c89-43c9-a978-92dc774bbb4e,Too small,2
4bc1ea37-8715-4685-ba76-a79abb771a0b,Too small,2
4bc2cfdc-c379-45a0-ac93-f253dcacb4a8,Too small,1
4bc32847-ab26-4696-969c-291852e508ef,Too small,1
4bc49772-b84d-489b-8edb-f41fe305d3cf,Too small,1
4bc5990e-1616-4f4f-8e18-37c6ef0672f7,Too small,1
4bc87ad9-0bd8-43ac-bf47-c8897369bacc,Too small,1
4bc95b21-1dec-4cc4-855d-c5349aaae176,Too small,1
4bca235d-3f10-4a26-9408-882fba648510,Too small,2
4bca801f-46c7-4632-80a7-2def840ee1c3,Too small,1
4bd60e14-b106-474a-8828-00e730a0b732,Too small,2
4bd7dec7-d225-46ec-9307-eeefc604a784,Too small,1
4bd836f3-fb1e-47ab-b057-8b28264dcde7,Too small,1
4bd8c385-c3c2-444f-9adf-75054b490cf6,Too small,1
4bdb2d75-5a14-4739-a776-9a4a65c4acb2,Too small,2
4be04b57-a43a-4d89-b81f-5c5fca107226,Too small,1
4be0a1df-18d7-4cb4-ad8f-88e46dd2643e,Too small,2
4be261c1-d36e-48e1-9ff8-3bfa9975fa07,Too small,1
4be61733-a278-4086-b943-fe9b6f771f7d,Too small,1
4be85e20-7423-426e-b4b8-c83d539483de,Too small,1
4be9f955-75df-44aa-9447-ef8f02442126,Too small,1
4bea298c-262d-4595-8222-665c86d5802c,Too small,1
4bee7ef3-285c-4f91-8645-9d5f8b12dfb5,Too small,1
4bf05ebe-6bd2-46e1-8a49-c0335833981a,Too small,1
4bf0755a-9bbc-45c8-89b6-0fee74ac3a83,Too small,2
4bf114a4-2649-4868-8ba6-746f4de0cc8e,Too small,1
4bf6a2f9-736a-4091-b246-01ad5eda2ddf,Too small,1
4bf6b87f-8a44-420c-b7f7-c7b6e6fc2bc8,Too small,2
4bf780af-2de6-4298-a111-c12ca07f7e75,Too small,1
4bfc8493-ecd0-40ab-a012-defbc4d281b6,Too small,1
4bfce29e-cc22-40b7-b87d-7b3b548e9626,Too small,1
4bfd75f3-1358-48db-9012-db13861895f8,Too small,1
4bfd880a-94fc-4f6d-9b57-ec3e3fdc646d,Too small,1
4bfe29e2-f3b2-4832-91ba-b92e124571ea,Too small,1
4bfeb6e1-3c75-4a36-b273-23f9b9049ed6,Too small,1
4c00d752-9437-4056-949a-e593d4314ef7,Too small,1
4c0163ea-9f4d-4e73-925e-f28ffcf6acbf,Too small,1
4c046e5a-b4e8-48db-a3de-bbf11d6ce7f0,Too small,1
4c08168c-4bfb-4cb6-8ccc-7e7f01b85eb2,Too small,1
4c09615f-21a4-4eff-9751-c039ebc06cc1,Too small,1
4c0f43c1-2126-4b48-8f0f-ef136516b912,Too small,1
4c146371-0394-4687-b637-e0c6bae0bbc4,Too small,1
4c18f8db-9ba6-4adb-84d4-df8e6ba00bd5,Too small,2
4c1ccdf5-0cdf-49e0-bcad-d8085fa136e6,Too small,2
4c1d7b2c-2c97-4048-8d19-1efd54b72be1,Too small,1
4c1fb470-ead3-4a22-bc4e-8ac2c3290bed,Too small,1
4c20ff9c-6e0a-47b1-8b42-b9f08b7b17ee,Too small,1
4c237a26-9bfa-4246-bf09-0cea641b7aeb,Too small,1
4c265ed5-9f7e-468b-ae93-cc4e51e71c60,Too small,2
4c280dd9-e02e-47b8-aff6-cd149ad18ee6,Too small,2
4c2d4408-f04e-405d-84f0-2ad5da07c971,Too small,1
4c35e3dd-a599-49db-8890-70726809adbe,Too small,1
4c37f148-f1f9-42f0-ac89-065fc0aec7a9,Too small,1
4c381d47-6e95-49bc-9b51-d85a423b6b7b,Too small,1
4c39437a-880a-4049-9b74-f98964a0a921,Too small,1
4c39adf4-f374-4c7c-91cd-d37e71e8b5af,Too small,1
4c3beb10-f57a-41b1-8a43-1a396de2c60f,Too small,1
4c3d900f-58c0-481f-9498-584575facb51,Too small,1
4c3f6f5c-fafc-43e0-bad2-8a2a54ce23e0,Too small,1
4c3f8bfe-86fa-4114-a846-7825e30f7304,Too small,1
4c3fc17d-835c-48ba-88ba-16cf51175354,Too small,1
4c41b544-1d51-423d-8598-ec0a1203878b,Too small,2
4c46060f-f3dd-4eab-9c31-c6ea532ce1d9,Too small,2
4c4890f7-9c77-4d5c-bf01-30ecff2d2471,Too small,1
4c48b465-2e48-4fe0-aac4-c0191eb7faa1,Too small,2
4c49d75a-76cd-4e70-b1b3-78b422d30010,Too small,2
4c4b556c-6dd4-48a8-aae4-08612d24641d,Too small,2
4c4eac8c-1856-4148-846f-89980e611eaf,Too small,2
4c53623b-7ac4-4e76-b26f-400d32140622,Too small,1
4c547034-53d7-4f7d-a360-e0909b307df6,Too small,2
4c55977b-7aa3-4382-8734-2a30f64669d3,Too small,1
4c57751d-63d7-4464-909d-ac01719987dc,Too small,1
4c58295b-4fd3-412f-b894-de87ee6797ff,Too small,2
4c5a823e-ba2f-4c65-a4a1-68ce2e61f087,Too small,1
4c5aeff5-c7ab-46d3-8a82-099e946c052a,Too small,1
4c5ce484-cc20-48a1-8de6-93799d975383,Too small,2
4c5df3fd-0ab5-4366-8497-35e45fe4c087,Too small,1
4c648a25-f72e-47d6-9a71-a9144cacd0fb,Too small,2
4c6821bd-e77c-4da8-ab3c-6231f5f264bb,Too small,2
4c6c4340-fcf7-437e-8682-256b97aec510,Too small,2
4c71fda7-9dee-4860-a6a8-b3b41da9b8e6,Too small,1
4c751d5e-644a-45c4-abf7-7c379a44c292,Too small,2
4c7a2223-d565-45bc-a539-0e7c3ca0c6e4,Too small,1
4c7a7ef4-74a7-4070-bd60-f740555263b3,Too small,1
4c7c5755-22e7-4799-949f-a820825049fb,Too small,1
4c7e7b6a-dc79-4031-a08e-dcd514e1af34,Too small,1
4c8052c3-c43a-435d-87df-eb8a1e10cc78,Too small,2
4c814909-1d72-409f-a3b0-c61ca092ffb6,Too small,1
4c82516a-00e2-4743-927b-679c0b852ad5,Too small,2
4c82a87f-ed91-4038-8694-ed708fe8b0ec,Too small,1
4c831c31-79ba-4f35-b9bb-df490618a3d8,Too small,2
4c852ec7-5274-400c-95a0-97cfed23a9fb,Too small,1
4c872748-a6db-41c2-b0f2-4698fe221cca,Too small,2
4c8806f8-aae6-42cf-9f5c-97663b8b8f69,Too small,1
4c896f89-346a-43a7-a4c4-043ccc27f2a0,Too small,1
4c8a9a60-10a8-4718-9f5c-af12df1eebb7,Too small,1
4c8b170a-d36b-4cf3-93fc-b26aca69f9d1,Too small,1
4c8fe2a1-de23-47a3-bd2b-e72ae60fd05c,Too small,1
4c923b44-3817-4a3e-845a-7699c6671b2e,Too small,2
4c952bf2-0e4a-4e5b-beee-241ac77e39f4,Too small,1
4c9930b0-a92d-4f01-9fc3-412ad32b9772,Too small,1
4c9a18e9-2ae5-448e-a1b0-35c4fea0571d,Too small,1
4c9a9af8-b4a3-4ea7-b583-3af42c755925,Too small,1
4c9e867f-acee-4275-aa86-7dd481535350,Too small,1
4c9ed1f1-f08a-4025-98b6-2a231faa92f4,Too small,1
4c9f9d8f-16a7-430a-b9a3-0737bb1d81bc,Too small,1
4ca1b9ca-ca71-41eb-9c1a-85455138ea29,Too small,2
4ca62710-1d7f-4378-8827-358bdfde364a,Too small,1
4cab71d2-e620-406e-8eed-4ec0b7740ed3,Too small,1
4cb015c9-7cf5-4cc2-bbb9-405c5ace0656,Too small,1
4cb64611-3e98-44ec-9d84-4def186675ea,Too small,2
4cba6fcb-faee-48d7-b9eb-0546c70dfdc0,Too small,2
4cba9cf3-312b-481b-bf59-828938f0e191,Too small,2
4cbcbe9b-5ee5-42f5-b582-acd0ca83300c,Too small,1
4cbf8886-6979-4256-b45e-bd7946690d13,Too small,1
4cc32685-251e-4920-ab07-7bd8ca805d19,Too small,2
4cc38f13-2cc7-41db-a683-82cd81af4891,Too small,1
4ccdbb39-0c39-4edc-8d16-8f70d44eb7de,Too small,1
4ccff1e6-fc28-403e-8df1-2cca0732aab8,Too small,1
4cd0b20a-26e3-4541-a294-cd809a0ab468,Too small,2
4cdd3dae-0bc7-44dd-b16a-65151f2aa8b6,Too small,1
4cdefe57-cd16-454d-bdcf-4a5142cd09b7,Too small,2
4ce03fe3-d54c-4324-8677-62fc14618a76,Too small,1
4ce694af-58e1-4ff5-9df3-95db5fba5419,Too small,1
4ce7578b-54c1-4a87-9d5d-a45d0dcb8233,Too small,1
4ce7c315-abb0-4df9-8306-f9fbd3d0350b,Too small,1
4ceabe57-9eb6-4107-9e35-0060928e4589,Too small,1
4cec062a-cbaf-4759-a779-5638f5b810b4,Too small,1
4cecdfd8-bbf5-492f-81f8-d54511d75cf7,Too small,1
4cf2fb08-364f-42ba-bb7e-f9accf6ad56a,Too small,1
4cf42076-9cd9-47e2-87b0-a6a123eed4c0,Too small,2
4cf4d7ca-b534-475b-8889-c18aef0fa66e,Too small,2
4cf83d55-040b-4cc8-8d97-889c9921d27d,Too small,1
4cfeeaea-4dd9-4105-9b71-198fd5d8fc98,Too small,1
4d04fe64-7610-43aa-96e1-d7020f3e50b4,Too small,1
4d065358-ee9f-4e63-8709-bae6c0a7955b,Too small,1
4d070f4f-d1d2-4fdd-bbd2-3d1adf2ff521,Too small,2
4d08b20b-06e4-4e5e-a525-b6913073e61f,Too small,1
4d09c5c1-893d-40b5-a14a-258818a192d8,Too small,1
4d0d81f1-3e6d-4cf3-b48e-d555b3d5496c,Too small,1
4d1792cf-fc5e-4d42-a4e9-2127ab08ac17,Too small,1
4d1cb756-7f0e-403b-ac61-83ec006d9d9f,Too small,1
4d212bb6-7eb7-4967-b71a-60bbab27ab40,Too small,1
4d22c3e6-28a5-4636-855d-3672f93b9474,Too small,1
4d24afe0-5c3b-4eab-b189-8d490da4289a,Too small,1
4d2621ee-fd97-477c-ae40-5ee8e3b3e32d,Too small,1
4d29f515-91d4-4229-84fa-33f48802ec79,Too small,1
4d2c10fc-2e07-4ebd-b079-a096ff78487f,Too small,1
4d2c12b4-8008-4d44-b8bb-fd47778f0c6f,Too small,1
4d2c39ec-a205-4e53-95e2-73657751732d,Too small,2
4d30ed50-7eae-4779-a1f0-f98deeb0084f,Too small,1
4d3515a9-a555-4279-a448-b14f2873c50a,Too small,1
4d38a51e-51ee-4094-8b1b-8c003b64fa1d,Too small,1
4d392dcf-abc3-422b-8303-e32372017b74,Too small,2
4d3a5046-ece4-4cee-b13f-7b1b2afcab8a,Too small,1
4d3bdaf8-a55f-4492-b216-cd17db2e9cb9,Too small,1
4d426222-f4c4-402d-a6b7-d5e8c6078ea7,Too small,1
4d4410a6-9429-404b-a9a1-d3b2fe11db56,Too small,2
4d4aed73-7808-496a-9607-5cad9caa7ad3,Too small,1
4d4bf114-db66-4d95-bc23-25961456a33f,Too small,2
4d4c641b-7a52-4c7d-a247-762d5c13070a,Too small,1
4d4ffe39-2df9-4fa5-974e-ae00b5d2d7dd,Too small,1
4d5095a8-1be2-4d8e-aaac-47637b6ef45e,Too small,1
4d50aa87-a64a-459c-a3d2-1f56ac5b3294,Too small,1
4d55514e-e98f-47cb-a7d7-bc715097547b,Too small,1
4d617204-3699-46ed-811f-8f6ada11bb91,Too small,2
4d619d99-64a0-49ad-99f9-d16106165ddc,Too small,1
4d61b690-cea9-49ba-a844-d052f2b5e506,Too small,2
4d62d8c0-7c30-49fb-98ac-88fbd93d59c7,Too small,1
4d65cdc1-b94d-4984-bc27-cb9f584145ff,Too small,1
4d6708db-b232-4074-b2f8-4d201794c8e4,Too small,1
4d67f45b-287f-491f-b063-1805e2912f1e,Too small,2
4d69b4c3-7d80-4bb1-b0a7-18484ae378d9,Too small,1
4d6a57e0-a3a6-4134-9e63-784a1456be58,Too small,1
4d6e8856-53a8-4565-b936-8dc297d9e02b,Too small,1
4d70209d-3fc7-4ebe-a56f-7ebf4ae4d161,Too small,1
4d70ff76-e166-401c-a305-8b8d7ef495a7,Too small,1
4d72ba47-130d-41d8-95c8-453190758a01,Too small,1
4d782d72-f933-42fa-b9e2-9844b9e735a6,Too small,2
4d79da02-01bc-4eff-be85-9b6e12cd3827,Too small,1
4d7a7b83-94c5-4b7c-93ba-5fcd5b69ccaa,Too small,1
4d7cd464-10fe-477d-b8e3-42fc53dbaa8d,Too small,1
